URL
https://www.samsung.com/us/smartphones/
https://www.samsung.com/us/tablets/galaxy-tab-a/
https://www.samsung.com/us/audio-sound/galaxy-buds/
https://www.samsung.com/us/smartphones/galaxy-a-series/
https://www.samsung.com/us/televisions-home-theater/tvs/samsung-neo-qled-8k/65-qn800a-neo-qled-8k-smart-tv-2021-qn65qn800afxza/
https://www.samsung.com/us/televisions-home-theater/tvs/55-inch-tvs/
https://www.samsung.com/us/galaxybooks/
https://www.samsung.com/us/smartphones/galaxy-z/
https://www.samsung.com/us/smartphones/galaxy-z-flip3-5g/
